ID,Information type
[1188941186297454598],irrelevant
[1188941366929301508],irrelevant
[1188941486265638913],irrelevant
[1188941971819257857],irrelevant
[1188942129919352833],caution_advice_and_crisis_updates
[1188942282050998272],irrelevant
[1188942351516913666],irrelevant
[1188943005270626304],caution_advice_and_crisis_updates
[1188943111990456320],irrelevant
[1188943347139993600],irrelevant
[1188944519439536134],affected_individuals_and_help
[1188944883115016192],infrastructure_and_utilities_damage
[1188946119855935492],affected_individuals_and_help
[1188947470098845698],irrelevant
[1188948612170047490],irrelevant
[1188948917410553857],opinions_and_criticism
[1188949610582204419],irrelevant
[1188950758378618880],irrelevant
[1188951586904694784],irrelevant
[1188952248526741510],opinions_and_criticism
[1188952271901659142],irrelevant
[1188952410930024449],irrelevant
[1188953494604173315],irrelevant
[1188953677459054592],irrelevant
[1188953779934257154],irrelevant
[1188953778986336257],irrelevant
[1188954462905421825],irrelevant
[1188954785984188416],irrelevant
[1188954797371736065],irrelevant
[1188955452505251842],irrelevant
[1188955520633393152],irrelevant
[1188956069785227266],irrelevant
[1188956324903751680],caution_advice_and_crisis_updates
[1188956367861760001],caution_advice_and_crisis_updates
[1188957105937616896],irrelevant
[1188962019304706050],affected_individuals_and_help emotional_support_and_prayers
[1188962284238000129],opinions_and_criticism
[1188963134083649536],irrelevant
[1188963369560219653],opinions_and_criticism
[1188963746804371456],emotional_support_and_prayers
[1188963895026819075],irrelevant
[1188965679707426816],irrelevant
[1188965702436376576],emotional_support_and_prayers
[1188965817242783747],affected_individuals_and_help
[1188966600755634182],irrelevant
[1188967882853683201],irrelevant
[1188968475487850502],emotional_support_and_prayers
[1188974792772333568],caution_advice_and_crisis_updates
[1188975616785297413],irrelevant
[1188976075310796800],caution_advice_and_crisis_updates
[1188976267498065921],irrelevant
[1188976582054109184],opinions_and_criticism
[1188979365205422080],emotional_support_and_prayers
[1188980710041968640],irrelevant
[1188981360066781184],irrelevant
[1188985905111015424],irrelevant
[1188986199542784000],irrelevant
[1188986405202153472],irrelevant
[1188987554676297729],irrelevant
[1188988266806202368],caution_advice_and_crisis_updates
[1188989831910744066],emotional_support_and_prayers
[1188991421824622592],irrelevant
[1188991481228484608],affected_individuals_and_help
[1188999369418268672],affected_individuals_and_help infrastructure_and_utilities_damage
[1189004521533558789],emotional_support_and_prayers
[1189004812291063809],irrelevant
[1189005233311092738],irrelevant
[1189009122429227008],opinions_and_criticism
[1189010993374023685],affected_individuals_and_help emotional_support_and_prayers
[1189011476721393664],caution_advice_and_crisis_updates
[1189012674077773831],caution_advice_and_crisis_updates
[1189013987733725184],infrastructure_and_utilities_damage
[1189015290446843910],irrelevant
[1189015313863581698],irrelevant
[1189015404326379520],affected_individuals_and_help
[1189016572683280384],irrelevant
[1189017004918923269],irrelevant
[1189017849681137666],emotional_support_and_prayers
[1189019385173827586],caution_advice_and_crisis_updates
[1189019676493471745],irrelevant
[1189019979372519425],caution_advice_and_crisis_updates
[1189021035141718016],infrastructure_and_utilities_damage
[1189021277891244033],affected_individuals_and_help
[1189021573191221248],irrelevant
[1189022745448931329],irrelevant
[1189024350462271488],irrelevant
[1189024775550783489],irrelevant
[1189025151586885632],caution_advice_and_crisis_updates emotional_support_and_prayers
[1189028356592951302],irrelevant
[1189029167901429760],opinions_and_criticism
[1189029592931196928],caution_advice_and_crisis_updates
[1189030526906183681],emotional_support_and_prayers
[1189030669541924864],caution_advice_and_crisis_updates
[1189031943343620096],affected_individuals_and_help
[1189035803718107141],opinions_and_criticism
[1189036033935106049],irrelevant
[1189036637780496389],affected_individuals_and_help
[1189040533521481730],caution_advice_and_crisis_updates
[1189040640228810756],opinions_and_criticism
[1189041135353810944],irrelevant
[1189041768655970304],caution_advice_and_crisis_updates
[1189041788012711936],affected_individuals_and_help
[1189043053899726848],caution_advice_and_crisis_updates
[1189044793336385537],irrelevant
[1189045076758089728],irrelevant
[1189045756805685254],caution_advice_and_crisis_updates
[1189046638997889024],caution_advice_and_crisis_updates
[1189046768555778054],opinions_and_criticism
[1189047750282878981],opinions_and_criticism
[1189048193952243718],irrelevant
[1189048202726645760],caution_advice_and_crisis_updates
[1189048370813456384],irrelevant
[1189049139813928960],emotional_support_and_prayers
[1189049222160703488],irrelevant
[1189051655314169857],caution_advice_and_crisis_updates
[1189051699312418817],caution_advice_and_crisis_updates
[1189052369633513473],caution_advice_and_crisis_updates
[1189054731928424450],caution_advice_and_crisis_updates
[1189055065841111040],irrelevant
[1189057188876169216],irrelevant
[1189059092918259713],affected_individuals_and_help
[1189059276012163072],irrelevant
[1189059390848098304],opinions_and_criticism
[1189062385954426880],irrelevant
[1189062684391739392],caution_advice_and_crisis_updates
[1189064292865314816],caution_advice_and_crisis_updates emotional_support_and_prayers
[1189064553910472704],caution_advice_and_crisis_updates
[1189065178744348672],emotional_support_and_prayers
[1189066245221564417],caution_advice_and_crisis_updates
[1189068126727606272],irrelevant
[1189069197906763778],irrelevant
[1189070698679025666],caution_advice_and_crisis_updates
[1189072048934576128],irrelevant
[1189072313670606848],caution_advice_and_crisis_updates
[1189075649635520513],irrelevant
[1189076785209729025],irrelevant
[1189077589173911552],irrelevant
[1189079225258729473],opinions_and_criticism
[1189081373648326662],caution_advice_and_crisis_updates
[1189081826519855105],opinions_and_criticism
[1189083919326568448],irrelevant
[1189084847018516481],irrelevant
[1189087163050315776],emotional_support_and_prayers
[1189088321697394692],irrelevant
[1189088759339315200],irrelevant
[1189091573092573184],irrelevant
[1189093251137097728],emotional_support_and_prayers
[1189094564059062272],irrelevant
[1189095308581580800],irrelevant
[1189098675961827328],affected_individuals_and_help
[1189100785298264064],caution_advice_and_crisis_updates
[1189102462789193728],caution_advice_and_crisis_updates
[1189103344440283136],infrastructure_and_utilities_damage
[1189103829159161856],irrelevant
[1189105672442515456],irrelevant
[1189106831181963264],irrelevant
[1189108725778391040],irrelevant
[1189110096250523648],irrelevant
[1189111156390146054],irrelevant
[1189113249905741824],emotional_support_and_prayers opinions_and_criticism
[1189113751733178373],irrelevant
[1189114595920764928],irrelevant
[1189115271879053313],irrelevant
[1189115879696543746],irrelevant
[1189115883689525248],irrelevant
[1189115988605898752],irrelevant
[1189116558695698432],caution_advice_and_crisis_updates
[1189117877846183936],infrastructure_and_utilities_damage
[1189118755831472130],irrelevant
[1189119469483888643],caution_advice_and_crisis_updates
[1189122303457681408],caution_advice_and_crisis_updates
[1189123332886712320],caution_advice_and_crisis_updates
[1189124611658649600],irrelevant
[1189126581022789634],irrelevant
[1189127099241635840],irrelevant
[1189128500982235136],caution_advice_and_crisis_updates
[1189129788969095168],irrelevant
[1189130675389173763],irrelevant
[1189132131508899840],caution_advice_and_crisis_updates
[1189134334525095937],opinions_and_criticism
[1189134374467522560],opinions_and_criticism
[1189134875309285377],emotional_support_and_prayers
[1189134949355544577],caution_advice_and_crisis_updates
[1189135162413633539],opinions_and_criticism
[1189135280013484032],emotional_support_and_prayers
[1189135361072685057],opinions_and_criticism
[1189135830419419136],irrelevant
[1189136081201061888],irrelevant
[1189136879075151873],irrelevant
[1189137806653825024],emotional_support_and_prayers
[1189137988430761984],irrelevant
[1189139185409626112],irrelevant
[1189139470970425345],irrelevant
[1189141518398955520],caution_advice_and_crisis_updates
[1189142270458695682],emotional_support_and_prayers
[1189142374980767744],caution_advice_and_crisis_updates
[1189142635530862592],irrelevant
[1189143434562588674],caution_advice_and_crisis_updates
[1189144335364825088],opinions_and_criticism
[1189144676349235202],irrelevant
[1189147850896224257],irrelevant
[1189148545934352384],opinions_and_criticism
[1189149204196839424],opinions_and_criticism
[1189149249105223680],irrelevant
[1189149611581161472],caution_advice_and_crisis_updates
[1189149677670801408],irrelevant
[1189149773607194626],irrelevant
[1189150454036533248],caution_advice_and_crisis_updates
[1189150692159700992],caution_advice_and_crisis_updates
[1189152694897913856],opinions_and_criticism
[1189152871331368961],irrelevant
[1189153256225808384],emotional_support_and_prayers
[1189153625123237888],caution_advice_and_crisis_updates
[1189154917027590144],affected_individuals_and_help caution_advice_and_crisis_updates
[1189155852755881986],caution_advice_and_crisis_updates
[1189155971165294593],caution_advice_and_crisis_updates
[1189156113037611008],irrelevant
[1189157436600528897],opinions_and_criticism
[1189159490370920448],irrelevant
[1189159975748362241],affected_individuals_and_help caution_advice_and_crisis_updates
[1189161224816267264],affected_individuals_and_help
