ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061360205454344192],opinions_and_criticism,0,0,0,0,0,1
[1061360258696777729],affected_individuals_and_help,1,0,0,0,0,0
[1061360261586657280],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360270533124097],opinions_and_criticism,0,0,0,0,0,1
[1061360273863393280],emotional_support_and_prayers,0,0,1,0,0,0
[1061360323674943488],opinions_and_criticism,0,0,0,0,0,1
[1061360425655328768],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360556509147137],opinions_and_criticism,0,0,0,0,0,1
[1061360563928870912],opinions_and_criticism,0,0,0,0,0,1
[1061360568743845888],affected_individuals_and_help,1,0,0,0,0,0
[1061360614881353729],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360696561229829],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360719302668289],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360799355191296],irrelevant,0,0,0,0,1,0
[1061360805747310592],affected_individuals_and_help,1,0,0,0,0,0
[1061360825817018369],irrelevant,0,0,0,0,1,0
[1061360924697735168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061360940006981632],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061360944721346567],affected_individuals_and_help,1,0,0,0,0,0
[1061360973779533824],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361056038223872],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361201240776704],irrelevant,0,0,0,0,1,0
[1061361239018950656],emotional_support_and_prayers,0,0,1,0,0,0
[1061361303325941761],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361577482428417],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361600395915264],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361603780710401],affected_individuals_and_help,1,0,0,0,0,0
[1061361626748719104],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061361675100655618],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061362003888037888],opinions_and_criticism,0,0,0,0,0,1
[1061362059231805441],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061362090210967553],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061362125900259330],opinions_and_criticism,0,0,0,0,0,1
[1061362134284726275],opinions_and_criticism,0,0,0,0,0,1
[1061362132552429568],emotional_support_and_prayers,0,0,1,0,0,0
[1061362292485472256],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061362329797955587],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061362393631129602],irrelevant,0,0,0,0,1,0
[1061362399331172353],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061362496156717056],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061362624242376704],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061362738872705024],irrelevant,0,0,0,0,1,0
[1061362880086450176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363002732089346],irrelevant,0,0,0,0,1,0
[1061363088245559297],emotional_support_and_prayers,0,0,1,0,0,0
[1061363139227406336],irrelevant,0,0,0,0,1,0
[1061363210408857601],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363238305181698],opinions_and_criticism,0,0,0,0,0,1
[1061363238292611072],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363241123790848],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061363253824118784],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363307624480768],emotional_support_and_prayers,0,0,1,0,0,0
[1061363332215697408],opinions_and_criticism,0,0,0,0,0,1
[1061363378273378304],irrelevant,0,0,0,0,1,0
[1061363427438981121],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363444123869184],emotional_support_and_prayers,0,0,1,0,0,0
[1061363472674512897],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363492870066177],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363598587518978],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363629679882242],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363704355266560],opinions_and_criticism,0,0,0,0,0,1
[1061363716233531393],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363718401994760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061363914980630529],opinions_and_criticism,0,0,0,0,0,1
[1061364008534597632],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061364041808035840],emotional_support_and_prayers,0,0,1,0,0,0
[1061364336671764480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061364391717801989],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061364457786535936],emotional_support_and_prayers,0,0,1,0,0,0
[1061364519795089408],irrelevant,0,0,0,0,1,0
[1061364568612655107],affected_individuals_and_help,1,0,0,0,0,0
[1061364620483592192],irrelevant,0,0,0,0,1,0
[1061364647851450368],emotional_support_and_prayers,0,0,1,0,0,0
[1061364655925284864],emotional_support_and_prayers,0,0,1,0,0,0
[1061364671100436485],emotional_support_and_prayers,0,0,1,0,0,0
[1061364716919054336],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061364763454783488],irrelevant,0,0,0,0,1,0
[1061364833633718272],opinions_and_criticism,0,0,0,0,0,1
[1061364917247320065],affected_individuals_and_help,1,0,0,0,0,0
[1061365009845022721],irrelevant,0,0,0,0,1,0
[1061365125830074371],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365401676853250],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365415245438982],irrelevant,0,0,0,0,1,0
[1061365416487014411],opinions_and_criticism,0,0,0,0,0,1
[1061365509453737985],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365605629153280],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365772948246529],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061365950166024197],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061365961842933761],irrelevant,0,0,0,0,1,0
[1061366045468966912],affected_individuals_and_help,1,0,0,0,0,0
[1061366080818593792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061366260087341056],emotional_support_and_prayers,0,0,1,0,0,0
[1061366266831822848],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061366264583634945],irrelevant,0,0,0,0,1,0
[1061366329880518657],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061366356036206597],opinions_and_criticism,0,0,0,0,0,1
[1061366362541568001],emotional_support_and_prayers,0,0,1,0,0,0
[1061366431156264961],opinions_and_criticism,0,0,0,0,0,1
[1061366502929195008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061366608071942144],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061366797079855105],emotional_support_and_prayers,0,0,1,0,0,0
[1061366969105047552],emotional_support_and_prayers,0,0,1,0,0,0
[1061367005167714305],emotional_support_and_prayers,0,0,1,0,0,0
[1061367042421547008],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061367104618856448],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367290485194752],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367407711870976],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367429316706304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367471381331969],opinions_and_criticism,0,0,0,0,0,1
[1061367486287880193],emotional_support_and_prayers,0,0,1,0,0,0
[1061367520022720512],emotional_support_and_prayers,0,0,1,0,0,0
[1061367544643284993],opinions_and_criticism,0,0,0,0,0,1
[1061367552239194113],opinions_and_criticism,0,0,0,0,0,1
[1061367834993979397],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367962609897472],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367985322033154],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061367992502702080],opinions_and_criticism,0,0,0,0,0,1
[1061368130000351232],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061368199936200704],emotional_support_and_prayers,0,0,1,0,0,0
[1061368215476060160],irrelevant,0,0,0,0,1,0
[1061368224724541441],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061368266877222912],opinions_and_criticism,0,0,0,0,0,1
[1061368360301195265],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061368557194395648],emotional_support_and_prayers,0,0,1,0,0,0
[1061368622529044481],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061368630003335168],opinions_and_criticism,0,0,0,0,0,1
[1061368890398257152],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061368936875331585],irrelevant,0,0,0,0,1,0
[1061368951324729344],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061368999068475392],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061369042194350081],emotional_support_and_prayers,0,0,1,0,0,0
[1061369098590978048],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061369162788995072],opinions_and_criticism,0,0,0,0,0,1
[1061369289796665346],opinions_and_criticism,0,0,0,0,0,1
[1061369342045179904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061369386869706754],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061369445610872833],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061369478016045056],affected_individuals_and_help,1,0,0,0,0,0
[1061369575332343809],opinions_and_criticism,0,0,0,0,0,1
[1061369581107924992],opinions_and_criticism,0,0,0,0,0,1
[1061369588292694016],opinions_and_criticism,0,0,0,0,0,1
[1061369599403397121],opinions_and_criticism,0,0,0,0,0,1
[1061369635612880897],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061369649072349185],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061369749765021696],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061369813573009408],affected_individuals_and_help,1,0,0,0,0,0
[1061370032758898688],emotional_support_and_prayers,0,0,1,0,0,0
[1061370076799123456],irrelevant,0,0,0,0,1,0
[1061370096319426561],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061370137608179713],emotional_support_and_prayers,0,0,1,0,0,0
[1061370145694760960],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061370216918237185],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061370267778330625],opinions_and_criticism,0,0,0,0,0,1
[1061370329279483911],emotional_support_and_prayers,0,0,1,0,0,0
[1061370345716965378],opinions_and_criticism,0,0,0,0,0,1
[1061370389840961536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061370431406596097],affected_individuals_and_help,1,0,0,0,0,0
[1061370455179911169],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061370622322884609],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061370737599148032],opinions_and_criticism,0,0,0,0,0,1
[1061370881694412801],opinions_and_criticism,0,0,0,0,0,1
[1061370921141846016],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061370995934724096],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371008198807553],emotional_support_and_prayers,0,0,1,0,0,0
[1061371073747447808],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371093292851202],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371146652790785],opinions_and_criticism,0,0,0,0,0,1
[1061371243771977728],affected_individuals_and_help,1,0,0,0,0,0
[1061371243994193925],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371310499078145],irrelevant,0,0,0,0,1,0
[1061371397413502977],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371552569155584],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371616339353600],opinions_and_criticism,0,0,0,0,0,1
[1061371742340505600],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061371759042183168],emotional_support_and_prayers,0,0,1,0,0,0
[1061371770526228481],emotional_support_and_prayers,0,0,1,0,0,0
[1061371991784153088],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061372097472221184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061372237180211200],opinions_and_criticism,0,0,0,0,0,1
[1061372686641913857],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061372942049832966],affected_individuals_and_help,1,0,0,0,0,0
[1061373001113976832],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061373023717072896],emotional_support_and_prayers,0,0,1,0,0,0
[1061373036140658689],emotional_support_and_prayers,0,0,1,0,0,0
[1061373133742112773],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061373298821550080],irrelevant,0,0,0,0,1,0
[1061373307063296007],emotional_support_and_prayers,0,0,1,0,0,0
[1061373318123741184],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061373421077127168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061373448407130113],irrelevant,0,0,0,0,1,0
[1061373586101989376],emotional_support_and_prayers,0,0,1,0,0,0
[1061373647976316930],emotional_support_and_prayers,0,0,1,0,0,0
[1061373652988518401],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061373663696568320],opinions_and_criticism,0,0,0,0,0,1
[1061373685418876929],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061373695418159109],irrelevant,0,0,0,0,1,0
[1061373708672081920],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061373814364401665],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061374061840867330],emotional_support_and_prayers,0,0,1,0,0,0
[1061374105679814656],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061374174206275584],emotional_support_and_prayers,0,0,1,0,0,0
[1061374218733043713],emotional_support_and_prayers,0,0,1,0,0,0
[1061374344939692034],emotional_support_and_prayers,0,0,1,0,0,0
[1061374355026993152],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061374534178299904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061374585059373056],opinions_and_criticism,0,0,0,0,0,1
[1061374612477480960],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061374873136701442],opinions_and_criticism,0,0,0,0,0,1
[1061374900378701825],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061375096886042624],irrelevant,0,0,0,0,1,0
[1061375123008016384],affected_individuals_and_help,1,0,0,0,0,0
[1061375195708035073],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061375248640159745],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061375662911619072],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061375671975505925],opinions_and_criticism,0,0,0,0,0,1
[1061375710676312065],opinions_and_criticism,0,0,0,0,0,1
[1061375772974288897],emotional_support_and_prayers,0,0,1,0,0,0
[1061375859465089029],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061376027337940992],opinions_and_criticism,0,0,0,0,0,1
[1061376052709199872],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061376156467937280],opinions_and_criticism,0,0,0,0,0,1
[1061376311384510464],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061376531543531520],emotional_support_and_prayers,0,0,1,0,0,0
[1061376699240251392],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061376826990362625],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061376844761653248],emotional_support_and_prayers,0,0,1,0,0,0
[1061377023124353024],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377027159285761],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377042879598592],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377170252148737],emotional_support_and_prayers,0,0,1,0,0,0
[1061377521143476225],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377657470963713],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061377716195393543],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377751419142147],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061377845723914240],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061378029241487370],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061378131939000320],opinions_and_criticism,0,0,0,0,0,1
[1061378251380154368],irrelevant,0,0,0,0,1,0
[1061378252068081664],opinions_and_criticism,0,0,0,0,0,1
[1061378261891067905],opinions_and_criticism,0,0,0,0,0,1
[1061378394087133190],irrelevant,0,0,0,0,1,0
[1061378402547048448],opinions_and_criticism,0,0,0,0,0,1
[1061378458520117248],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061378622831902721],opinions_and_criticism,0,0,0,0,0,1
[1061378826591240193],opinions_and_criticism,0,0,0,0,0,1
[1061378907746775040],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061379008166801409],emotional_support_and_prayers,0,0,1,0,0,0
[1061379241495937025],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061379264937889793],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061379389903028225],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061379536582033409],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061379825598898183],opinions_and_criticism,0,0,0,0,0,1
[1061379831995207683],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380101269569536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380416937058304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380490186362882],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380689436835842],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380762077929473],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061380901320474625],opinions_and_criticism,0,0,0,0,0,1
[1061381182410158082],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061381370289811462],opinions_and_criticism,0,0,0,0,0,1
[1061381403164790786],irrelevant,0,0,0,0,1,0
[1061381584295735296],affected_individuals_and_help,1,0,0,0,0,0
[1061381586581684224],opinions_and_criticism,0,0,0,0,0,1
[1061381594718629890],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061381740005113859],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061381856111796231],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061382033681854470],emotional_support_and_prayers,0,0,1,0,0,0
[1061382195846221825],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061382850111520771],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061382945657696256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061383132665036800],opinions_and_criticism,0,0,0,0,0,1
[1061383137597550593],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061383746765643777],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061383812184240129],opinions_and_criticism,0,0,0,0,0,1
[1061383822749716481],opinions_and_criticism,0,0,0,0,0,1
[1061383845759672320],opinions_and_criticism,0,0,0,0,0,1
[1061383956564709376],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061384022155296768],opinions_and_criticism,0,0,0,0,0,1
[1061384089960374272],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061384105336680448],emotional_support_and_prayers,0,0,1,0,0,0
[1061384172739223552],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1061384419242635265],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061384423659266049],affected_individuals_and_help,1,0,0,0,0,0
[1061384426280706048],emotional_support_and_prayers,0,0,1,0,0,0
[1061384689322246144],emotional_support_and_prayers,0,0,1,0,0,0
[1061384706191691776],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061384905593184264],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061384989659578374],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061385016058490880],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061385295780892673],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061385596067819520],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061385604963987456],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061385620008960000],affected_individuals_and_help,1,0,0,0,0,0
[1061385724942077952],irrelevant,0,0,0,0,1,0
[1061385766914457601],irrelevant,0,0,0,0,1,0
[1061385899357990912],irrelevant,0,0,0,0,1,0
[1061385972036837382],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061386022695718912],affected_individuals_and_help,1,0,0,0,0,0
[1061386072209408000],irrelevant,0,0,0,0,1,0
[1061386106036539392],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061386139200839680],affected_individuals_and_help,1,0,0,0,0,0
[1061386297833676800],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061386502733733894],affected_individuals_and_help,1,0,0,0,0,0
[1061386904082493440],irrelevant,0,0,0,0,1,0
[1061386976375590918],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061387074752929792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061387100745011200],emotional_support_and_prayers,0,0,1,0,0,0
[1061387121448108038],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061387163789676544],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061387438436896768],emotional_support_and_prayers,0,0,1,0,0,0
[1061387549657182213],emotional_support_and_prayers,0,0,1,0,0,0
[1061387692590723073],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061387726233260032],affected_individuals_and_help,1,0,0,0,0,0
[1061387826489647104],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061387987748118528],irrelevant,0,0,0,0,1,0
[1061388164986781696],affected_individuals_and_help,1,0,0,0,0,0
[1061388503571939328],opinions_and_criticism,0,0,0,0,0,1
[1061388624556634113],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061388652578828291],affected_individuals_and_help,1,0,0,0,0,0
[1061388685709660160],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061388788474220544],emotional_support_and_prayers,0,0,1,0,0,0
[1061388937158115333],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061389177181401088],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061389221225734144],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1061389336015462402],opinions_and_criticism,0,0,0,0,0,1
[1061389395901771776],affected_individuals_and_help,1,0,0,0,0,0
[1061389507394707457],emotional_support_and_prayers,0,0,1,0,0,0
[1061389625304985601],emotional_support_and_prayers,0,0,1,0,0,0
[1061389741311119365],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061389987554512896],emotional_support_and_prayers,0,0,1,0,0,0
[1061390007460679680],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061390661180669952],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061390861961977857],emotional_support_and_prayers,0,0,1,0,0,0
[1061391438687154176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061391581243211776],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061391915101380609],opinions_and_criticism,0,0,0,0,0,1
[1061392021825429505],opinions_and_criticism,0,0,0,0,0,1
[1061392130386599936],opinions_and_criticism,0,0,0,0,0,1
[1061392200301453312],emotional_support_and_prayers,0,0,1,0,0,0
[1061392587083395072],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061392593932742657],opinions_and_criticism,0,0,0,0,0,1
[1061392831296823297],opinions_and_criticism,0,0,0,0,0,1
[1061392874057670657],opinions_and_criticism,0,0,0,0,0,1
[1061393922361040896],irrelevant,0,0,0,0,1,0
[1061393975653945345],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061394289526226944],emotional_support_and_prayers,0,0,1,0,0,0
[1061394399123263489],opinions_and_criticism,0,0,0,0,0,1
[1061394483156258816],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061394757736370178],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061395142685442048],opinions_and_criticism,0,0,0,0,0,1
[1061395257097621504],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061395347409461249],opinions_and_criticism,0,0,0,0,0,1
[1061395425276649473],irrelevant,0,0,0,0,1,0
[1061395899912470528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061396062517239810],affected_individuals_and_help,1,0,0,0,0,0
[1061396659417026560],emotional_support_and_prayers,0,0,1,0,0,0
[1061396665494634496],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061396858877239297],opinions_and_criticism,0,0,0,0,0,1
[1061397001177305088],opinions_and_criticism,0,0,0,0,0,1
[1061397139027308544],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061397519089967104],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061397823982329856],opinions_and_criticism,0,0,0,0,0,1
[1061397905234452481],opinions_and_criticism,0,0,0,0,0,1
[1061397959395426304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061398399205941249],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061398446538739712],opinions_and_criticism,0,0,0,0,0,1
[1061398483817644033],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061398558069395456],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061398574188191750],affected_individuals_and_help,1,0,0,0,0,0
[1061398928258670593],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061399181905010688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061399363115798528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061399445005389831],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061399766570094593],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061399877291253760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061400477252939776],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061400810892996608],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061401216079544322],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061402086187900928],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061402348650663937],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061402648820269056],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061402673969291265],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061403616379109376],irrelevant,0,0,0,0,1,0
[1061403842686935040],opinions_and_criticism,0,0,0,0,0,1
[1061403899414728709],opinions_and_criticism,0,0,0,0,0,1
[1061403927680294912],opinions_and_criticism,0,0,0,0,0,1
[1061403972324544514],opinions_and_criticism,0,0,0,0,0,1
[1061404067468054528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061404150133604352],emotional_support_and_prayers,0,0,1,0,0,0
[1061404536605155328],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061405037593878528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061405558471884800],emotional_support_and_prayers,0,0,1,0,0,0
[1061406123234938880],affected_individuals_and_help,1,0,0,0,0,0
[1061406858685091840],emotional_support_and_prayers,0,0,1,0,0,0
[1061407067079106561],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061412967558852610],opinions_and_criticism,0,0,0,0,0,1
[1061417893555064832],opinions_and_criticism,0,0,0,0,0,1
[1061424061765574656],opinions_and_criticism,0,0,0,0,0,1
[1061427479469023232],opinions_and_criticism,0,0,0,0,0,1
[1061435268127973377],opinions_and_criticism,0,0,0,0,0,1
[1061437614836932608],opinions_and_criticism,0,0,0,0,0,1
[1061438182674386944],opinions_and_criticism,0,0,0,0,0,1
[1061440642679746565],opinions_and_criticism,0,0,0,0,0,1
[1061451808047067136],opinions_and_criticism,0,0,0,0,0,1
[1061461082395627521],opinions_and_criticism,0,0,0,0,0,1
[1061473298394083328],opinions_and_criticism,0,0,0,0,0,1
[1061474770435346432],opinions_and_criticism,0,0,0,0,0,1
[1061474923078709254],opinions_and_criticism,0,0,0,0,0,1
[1061476923103154176],opinions_and_criticism,0,0,0,0,0,1
[1061493851339350017],opinions_and_criticism,0,0,0,0,0,1
