ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061175577124765696],opinions_and_criticism,0,0,0,0,0,1
[1061175600528932864],opinions_and_criticism,0,0,0,0,0,1
[1061175600357036032],opinions_and_criticism,0,0,0,0,0,1
[1061175672679419904],affected_individuals_and_help,1,0,0,0,0,0
[1061175703008354305],affected_individuals_and_help,1,0,0,0,0,0
[1061175766132670464],emotional_support_and_prayers,0,0,1,0,0,0
[1061175833631617024],irrelevant,0,0,0,0,1,0
[1061175987319328769],emotional_support_and_prayers,0,0,1,0,0,0
[1061175985721262081],opinions_and_criticism,0,0,0,0,0,1
[1061176022714982401],emotional_support_and_prayers,0,0,1,0,0,0
[1061176188364832768],emotional_support_and_prayers,0,0,1,0,0,0
[1061176492636409857],irrelevant,0,0,0,0,1,0
[1061176492103753728],opinions_and_criticism,0,0,0,0,0,1
[1061176595912818688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061176619279237120],opinions_and_criticism,0,0,0,0,0,1
[1061176646185689088],emotional_support_and_prayers,0,0,1,0,0,0
[1061176783192682496],emotional_support_and_prayers,0,0,1,0,0,0
[1061176801018437632],opinions_and_criticism,0,0,0,0,0,1
[1061176805166669824],emotional_support_and_prayers,0,0,1,0,0,0
[1061176804420083713],affected_individuals_and_help,1,0,0,0,0,0
[1061176816868696065],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061176881297408001],emotional_support_and_prayers,0,0,1,0,0,0
[1061176958124470273],emotional_support_and_prayers,0,0,1,0,0,0
[1061177130174820352],emotional_support_and_prayers,0,0,1,0,0,0
[1061177237733543936],emotional_support_and_prayers,0,0,1,0,0,0
[1061177290627915777],irrelevant,0,0,0,0,1,0
[1061177288727977984],emotional_support_and_prayers,0,0,1,0,0,0
[1061177342603730945],emotional_support_and_prayers,0,0,1,0,0,0
[1061177430268919808],emotional_support_and_prayers,0,0,1,0,0,0
[1061177446819655680],emotional_support_and_prayers,0,0,1,0,0,0
[1061177572820697088],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061177607532802048],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061177653036752896],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061177743885377537],affected_individuals_and_help,1,0,0,0,0,0
[1061177810046382080],emotional_support_and_prayers,0,0,1,0,0,0
[1061177984885886976],emotional_support_and_prayers,0,0,1,0,0,0
[1061178012543139840],emotional_support_and_prayers,0,0,1,0,0,0
[1061178034760364034],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061178164662157312],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061178210166161408],opinions_and_criticism,0,0,0,0,0,1
[1061178281905524736],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061178306408652800],opinions_and_criticism,0,0,0,0,0,1
[1061178506514759680],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061178617206579200],emotional_support_and_prayers,0,0,1,0,0,0
[1061178667156598786],opinions_and_criticism,0,0,0,0,0,1
[1061179186642120704],opinions_and_criticism,0,0,0,0,0,1
[1061179249153974273],emotional_support_and_prayers,0,0,1,0,0,0
[1061179451013251072],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061179624900739072],affected_individuals_and_help,1,0,0,0,0,0
[1061179625269805056],emotional_support_and_prayers,0,0,1,0,0,0
[1061179656597057536],emotional_support_and_prayers,0,0,1,0,0,0
[1061179659734396928],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061179680550801408],opinions_and_criticism,0,0,0,0,0,1
[1061179849862250496],opinions_and_criticism,0,0,0,0,0,1
[1061180536817885184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061180618875305984],emotional_support_and_prayers,0,0,1,0,0,0
[1061180645832044544],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061180745144770560],opinions_and_criticism,0,0,0,0,0,1
[1061180869065490432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061181177531428865],opinions_and_criticism,0,0,0,0,0,1
[1061181254949838848],opinions_and_criticism,0,0,0,0,0,1
[1061181305323507712],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061181441382465536],emotional_support_and_prayers,0,0,1,0,0,0
[1061181496101388288],emotional_support_and_prayers,0,0,1,0,0,0
[1061181763576348673],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061181972565909507],emotional_support_and_prayers,0,0,1,0,0,0
[1061182193236692992],emotional_support_and_prayers,0,0,1,0,0,0
[1061182288573227008],opinions_and_criticism,0,0,0,0,0,1
[1061182374736814080],emotional_support_and_prayers,0,0,1,0,0,0
[1061182401022435328],opinions_and_criticism,0,0,0,0,0,1
[1061182617297543170],affected_individuals_and_help,1,0,0,0,0,0
[1061182757034967040],emotional_support_and_prayers,0,0,1,0,0,0
[1061182961977122817],emotional_support_and_prayers,0,0,1,0,0,0
[1061183157058371584],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061183230303449088],affected_individuals_and_help,1,0,0,0,0,0
[1061183282052771840],emotional_support_and_prayers,0,0,1,0,0,0
[1061183362054918144],opinions_and_criticism,0,0,0,0,0,1
[1061183391238889472],opinions_and_criticism,0,0,0,0,0,1
[1061183608063311873],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061183665290526720],opinions_and_criticism,0,0,0,0,0,1
[1061183794290532352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061183964109590529],opinions_and_criticism,0,0,0,0,0,1
[1061184023668645888],affected_individuals_and_help,1,0,0,0,0,0
[1061184139993538560],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061184251473858560],affected_individuals_and_help,1,0,0,0,0,0
[1061184291483410433],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061184436950188033],affected_individuals_and_help,1,0,0,0,0,0
[1061184961678585857],affected_individuals_and_help,1,0,0,0,0,0
[1061185200246452224],emotional_support_and_prayers,0,0,1,0,0,0
[1061185641965371392],emotional_support_and_prayers,0,0,1,0,0,0
[1061185896039505921],irrelevant,0,0,0,0,1,0
[1061187301332672512],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061187627083272193],opinions_and_criticism,0,0,0,0,0,1
[1061187850115399680],opinions_and_criticism,0,0,0,0,0,1
[1061187921196257280],emotional_support_and_prayers,0,0,1,0,0,0
[1061188129124683776],affected_individuals_and_help,1,0,0,0,0,0
[1061188258946838528],emotional_support_and_prayers,0,0,1,0,0,0
[1061188340186275840],emotional_support_and_prayers,0,0,1,0,0,0
[1061188522219106304],emotional_support_and_prayers,0,0,1,0,0,0
[1061188666264117248],affected_individuals_and_help,1,0,0,0,0,0
[1061188824439631873],emotional_support_and_prayers,0,0,1,0,0,0
[1061188843146276864],opinions_and_criticism,0,0,0,0,0,1
[1061188917851013121],emotional_support_and_prayers,0,0,1,0,0,0
[1061188992224428032],affected_individuals_and_help,1,0,0,0,0,0
[1061189212018565120],opinions_and_criticism,0,0,0,0,0,1
[1061189530504646656],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061189588696383488],opinions_and_criticism,0,0,0,0,0,1
[1061190163685089280],emotional_support_and_prayers,0,0,1,0,0,0
[1061190196648124417],opinions_and_criticism,0,0,0,0,0,1
[1061190217967853568],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061190345327808513],opinions_and_criticism,0,0,0,0,0,1
[1061190567202357249],emotional_support_and_prayers,0,0,1,0,0,0
[1061190886774767617],irrelevant,0,0,0,0,1,0
[1061191464850460672],emotional_support_and_prayers,0,0,1,0,0,0
[1061191507967950848],opinions_and_criticism,0,0,0,0,0,1
[1061191596694220800],irrelevant,0,0,0,0,1,0
[1061191632362577920],emotional_support_and_prayers,0,0,1,0,0,0
[1061192127319891968],affected_individuals_and_help,1,0,0,0,0,0
[1061192151302881281],emotional_support_and_prayers,0,0,1,0,0,0
[1061192250011598851],opinions_and_criticism,0,0,0,0,0,1
[1061192448372850689],emotional_support_and_prayers,0,0,1,0,0,0
[1061192454500765697],emotional_support_and_prayers,0,0,1,0,0,0
[1061192512344391682],emotional_support_and_prayers,0,0,1,0,0,0
[1061192532846092289],affected_individuals_and_help,1,0,0,0,0,0
[1061192615167713280],emotional_support_and_prayers,0,0,1,0,0,0
[1061192791181742080],opinions_and_criticism,0,0,0,0,0,1
[1061192868763762693],emotional_support_and_prayers,0,0,1,0,0,0
[1061193042730848257],emotional_support_and_prayers,0,0,1,0,0,0
[1061193240131575808],affected_individuals_and_help,1,0,0,0,0,0
[1061193343135350784],opinions_and_criticism,0,0,0,0,0,1
[1061193907558629377],emotional_support_and_prayers,0,0,1,0,0,0
[1061194019940765696],emotional_support_and_prayers,0,0,1,0,0,0
[1061194134566907904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061194388083216384],irrelevant,0,0,0,0,1,0
[1061194651053514753],emotional_support_and_prayers,0,0,1,0,0,0
[1061194689532047360],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061195576161779713],emotional_support_and_prayers,0,0,1,0,0,0
[1061195655702560768],irrelevant,0,0,0,0,1,0
[1061195733406244864],opinions_and_criticism,0,0,0,0,0,1
[1061196149225349121],opinions_and_criticism,0,0,0,0,0,1
[1061196184696639488],opinions_and_criticism,0,0,0,0,0,1
[1061196296592203777],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061196383254966272],affected_individuals_and_help,1,0,0,0,0,0
[1061196738722234374],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061197200414392320],irrelevant,0,0,0,0,1,0
[1061197223202045952],opinions_and_criticism,0,0,0,0,0,1
[1061197293913862144],affected_individuals_and_help,1,0,0,0,0,0
[1061197432250421248],affected_individuals_and_help,1,0,0,0,0,0
[1061197750900060160],opinions_and_criticism,0,0,0,0,0,1
[1061197776179085312],emotional_support_and_prayers,0,0,1,0,0,0
[1061197817371340800],opinions_and_criticism,0,0,0,0,0,1
[1061197884673191937],emotional_support_and_prayers,0,0,1,0,0,0
[1061198494545993729],opinions_and_criticism,0,0,0,0,0,1
[1061198819323461632],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061198988639113216],opinions_and_criticism,0,0,0,0,0,1
[1061198994037186560],emotional_support_and_prayers,0,0,1,0,0,0
[1061199084537765888],opinions_and_criticism,0,0,0,0,0,1
[1061199402872770560],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061199450767609856],emotional_support_and_prayers,0,0,1,0,0,0
[1061199536591384577],opinions_and_criticism,0,0,0,0,0,1
[1061199554358468608],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061199585090125824],emotional_support_and_prayers,0,0,1,0,0,0
[1061200071226724353],emotional_support_and_prayers,0,0,1,0,0,0
[1061200281931792384],opinions_and_criticism,0,0,0,0,0,1
[1061201044636606469],opinions_and_criticism,0,0,0,0,0,1
[1061201117084815361],emotional_support_and_prayers,0,0,1,0,0,0
[1061201324908396546],affected_individuals_and_help,1,0,0,0,0,0
[1061201429078122497],emotional_support_and_prayers,0,0,1,0,0,0
[1061201863972925446],emotional_support_and_prayers,0,0,1,0,0,0
[1061201878820814848],irrelevant,0,0,0,0,1,0
[1061201911649591297],opinions_and_criticism,0,0,0,0,0,1
[1061202363418066945],emotional_support_and_prayers,0,0,1,0,0,0
[1061202707300696064],affected_individuals_and_help,1,0,0,0,0,0
[1061202850842398720],affected_individuals_and_help,1,0,0,0,0,0
[1061202969616625665],opinions_and_criticism,0,0,0,0,0,1
[1061203006195146752],opinions_and_criticism,0,0,0,0,0,1
[1061203287255465990],opinions_and_criticism,0,0,0,0,0,1
[1061203352535687168],emotional_support_and_prayers,0,0,1,0,0,0
[1061203453593243648],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061203648095633408],emotional_support_and_prayers,0,0,1,0,0,0
[1061203897925201920],affected_individuals_and_help,1,0,0,0,0,0
[1061204011842498561],opinions_and_criticism,0,0,0,0,0,1
[1061204401623363589],irrelevant,0,0,0,0,1,0
[1061204713285304320],opinions_and_criticism,0,0,0,0,0,1
[1061205065770430464],emotional_support_and_prayers,0,0,1,0,0,0
[1061205576410120192],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061205728143261696],opinions_and_criticism,0,0,0,0,0,1
[1061205779376734209],opinions_and_criticism,0,0,0,0,0,1
[1061205846917607425],emotional_support_and_prayers,0,0,1,0,0,0
[1061205882393055232],emotional_support_and_prayers,0,0,1,0,0,0
[1061206924211957760],emotional_support_and_prayers,0,0,1,0,0,0
[1061207353079578624],irrelevant,0,0,0,0,1,0
[1061207606491074560],affected_individuals_and_help,1,0,0,0,0,0
[1061208100433285121],affected_individuals_and_help,1,0,0,0,0,0
[1061208155806466054],emotional_support_and_prayers,0,0,1,0,0,0
[1061208339298902016],irrelevant,0,0,0,0,1,0
[1061208378578485248],opinions_and_criticism,0,0,0,0,0,1
[1061208386853916672],emotional_support_and_prayers,0,0,1,0,0,0
[1061208456852594688],emotional_support_and_prayers,0,0,1,0,0,0
[1061208549722935296],emotional_support_and_prayers,0,0,1,0,0,0
[1061208657864593408],opinions_and_criticism,0,0,0,0,0,1
[1061209004674813954],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061209270199443457],emotional_support_and_prayers,0,0,1,0,0,0
[1061209343482359809],emotional_support_and_prayers,0,0,1,0,0,0
[1061209425355128833],opinions_and_criticism,0,0,0,0,0,1
[1061209430216359936],emotional_support_and_prayers,0,0,1,0,0,0
[1061209895305863168],affected_individuals_and_help,1,0,0,0,0,0
[1061209902322839553],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061209954881810432],affected_individuals_and_help,1,0,0,0,0,0
[1061210129176162304],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061210264509562880],irrelevant,0,0,0,0,1,0
[1061210380226191360],opinions_and_criticism,0,0,0,0,0,1
[1061210427877679105],affected_individuals_and_help,1,0,0,0,0,0
[1061210877276360705],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061211509731348480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061211830767570944],opinions_and_criticism,0,0,0,0,0,1
[1061211854687604737],emotional_support_and_prayers,0,0,1,0,0,0
[1061211877827579904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061211879102730240],affected_individuals_and_help,1,0,0,0,0,0
[1061212168870338560],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061212222284808198],emotional_support_and_prayers,0,0,1,0,0,0
[1061212410193854464],affected_individuals_and_help,1,0,0,0,0,0
[1061212553169264640],emotional_support_and_prayers,0,0,1,0,0,0
[1061212593308819456],opinions_and_criticism,0,0,0,0,0,1
[1061212661126496256],irrelevant,0,0,0,0,1,0
[1061212878626349056],opinions_and_criticism,0,0,0,0,0,1
[1061213065109258242],affected_individuals_and_help,1,0,0,0,0,0
[1061213177533419520],opinions_and_criticism,0,0,0,0,0,1
[1061213339450335237],emotional_support_and_prayers,0,0,1,0,0,0
[1061213376238571520],affected_individuals_and_help,1,0,0,0,0,0
[1061213392390758400],emotional_support_and_prayers,0,0,1,0,0,0
[1061213614638579712],opinions_and_criticism,0,0,0,0,0,1
[1061213620124684288],affected_individuals_and_help,1,0,0,0,0,0
[1061213824454397952],opinions_and_criticism,0,0,0,0,0,1
[1061213871044747269],emotional_support_and_prayers,0,0,1,0,0,0
[1061214231712948224],emotional_support_and_prayers,0,0,1,0,0,0
[1061214589038350337],emotional_support_and_prayers,0,0,1,0,0,0
[1061215051959463938],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061215113120755712],irrelevant,0,0,0,0,1,0
[1061215241713971200],emotional_support_and_prayers,0,0,1,0,0,0
[1061215346328326144],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061215607440531456],emotional_support_and_prayers,0,0,1,0,0,0
[1061216312851161088],affected_individuals_and_help,1,0,0,0,0,0
[1061216453863636993],emotional_support_and_prayers,0,0,1,0,0,0
[1061216842306478080],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061216856390950913],opinions_and_criticism,0,0,0,0,0,1
[1061216992236068866],opinions_and_criticism,0,0,0,0,0,1
[1061217135995817984],opinions_and_criticism,0,0,0,0,0,1
[1061217183731200000],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061217267877326848],affected_individuals_and_help,1,0,0,0,0,0
[1061217697097236481],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061217717183832064],emotional_support_and_prayers,0,0,1,0,0,0
[1061217850331938818],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061218231917129728],opinions_and_criticism,0,0,0,0,0,1
[1061218343942807552],opinions_and_criticism,0,0,0,0,0,1
[1061218433164103680],emotional_support_and_prayers,0,0,1,0,0,0
[1061218472544350208],opinions_and_criticism,0,0,0,0,0,1
[1061218495436873729],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061218508468617216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061218547106570240],opinions_and_criticism,0,0,0,0,0,1
[1061218769131986944],affected_individuals_and_help,1,0,0,0,0,0
[1061218818322776065],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061218915303505920],opinions_and_criticism,0,0,0,0,0,1
[1061218977278554112],affected_individuals_and_help,1,0,0,0,0,0
[1061219009406877697],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061219143335186432],emotional_support_and_prayers,0,0,1,0,0,0
[1061219628960096256],irrelevant,0,0,0,0,1,0
[1061219964139565056],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061220343170433025],affected_individuals_and_help,1,0,0,0,0,0
[1061220456601141250],emotional_support_and_prayers,0,0,1,0,0,0
[1061220932361031681],opinions_and_criticism,0,0,0,0,0,1
[1061221140776005635],opinions_and_criticism,0,0,0,0,0,1
[1061221153157595138],opinions_and_criticism,0,0,0,0,0,1
[1061221160241766400],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1061221365016072192],emotional_support_and_prayers,0,0,1,0,0,0
[1061221532662411264],emotional_support_and_prayers,0,0,1,0,0,0
[1061221617009901574],affected_individuals_and_help,1,0,0,0,0,0
[1061221629039181824],opinions_and_criticism,0,0,0,0,0,1
[1061221895662682113],opinions_and_criticism,0,0,0,0,0,1
[1061221982174359552],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061221997949186048],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061222097719046145],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061222195752517633],emotional_support_and_prayers,0,0,1,0,0,0
[1061222217638395905],opinions_and_criticism,0,0,0,0,0,1
[1061222502611992576],emotional_support_and_prayers,0,0,1,0,0,0
[1061222632828354560],opinions_and_criticism,0,0,0,0,0,1
[1061222981244993537],emotional_support_and_prayers,0,0,1,0,0,0
[1061223310053249024],emotional_support_and_prayers,0,0,1,0,0,0
[1061223445223092224],emotional_support_and_prayers,0,0,1,0,0,0
[1061223884089950208],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061223964293455877],emotional_support_and_prayers,0,0,1,0,0,0
[1061224094669123584],opinions_and_criticism,0,0,0,0,0,1
[1061224147496386560],affected_individuals_and_help,1,0,0,0,0,0
[1061224386076831744],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061224408306540544],opinions_and_criticism,0,0,0,0,0,1
[1061224728051044352],opinions_and_criticism,0,0,0,0,0,1
[1061225326192287745],irrelevant,0,0,0,0,1,0
[1061225769815433216],emotional_support_and_prayers,0,0,1,0,0,0
[1061225848328634368],affected_individuals_and_help,1,0,0,0,0,0
[1061226168819634178],emotional_support_and_prayers,0,0,1,0,0,0
[1061226587813830657],emotional_support_and_prayers,0,0,1,0,0,0
[1061226737361739776],affected_individuals_and_help,1,0,0,0,0,0
[1061227150215397376],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061227417669435392],opinions_and_criticism,0,0,0,0,0,1
[1061227425638637569],affected_individuals_and_help,1,0,0,0,0,0
[1061227546468061184],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1061227682950713344],affected_individuals_and_help,1,0,0,0,0,0
[1061227973553070080],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061228315250450432],affected_individuals_and_help,1,0,0,0,0,0
[1061228320195600384],affected_individuals_and_help,1,0,0,0,0,0
[1061228412277284864],affected_individuals_and_help,1,0,0,0,0,0
[1061229348185956352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061230388947890177],affected_individuals_and_help,1,0,0,0,0,0
[1061230658972979200],emotional_support_and_prayers,0,0,1,0,0,0
[1061231049634693120],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061231101232975872],affected_individuals_and_help,1,0,0,0,0,0
[1061232279912153088],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061232862647721984],affected_individuals_and_help,1,0,0,0,0,0
[1061233827002114049],opinions_and_criticism,0,0,0,0,0,1
[1061233877832925184],emotional_support_and_prayers,0,0,1,0,0,0
[1061233975576944640],irrelevant,0,0,0,0,1,0
[1061234357430599680],affected_individuals_and_help,1,0,0,0,0,0
[1061234761543364608],emotional_support_and_prayers,0,0,1,0,0,0
[1061235221708845056],affected_individuals_and_help,1,0,0,0,0,0
[1061235251882659841],opinions_and_criticism,0,0,0,0,0,1
[1061235352466272256],emotional_support_and_prayers,0,0,1,0,0,0
[1061236023630409734],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061236188584071168],opinions_and_criticism,0,0,0,0,0,1
[1061236287297019905],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061237054024093703],opinions_and_criticism,0,0,0,0,0,1
[1061237123876093953],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061237350074859520],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061237388251414528],opinions_and_criticism,0,0,0,0,0,1
[1061237816359874562],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061237851776577536],affected_individuals_and_help,1,0,0,0,0,0
[1061238147105898496],affected_individuals_and_help,1,0,0,0,0,0
[1061238486680944642],emotional_support_and_prayers,0,0,1,0,0,0
[1061238490980147203],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061238748464250880],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061238805376757761],opinions_and_criticism,0,0,0,0,0,1
[1061239284164935680],emotional_support_and_prayers,0,0,1,0,0,0
[1061239308278030337],opinions_and_criticism,0,0,0,0,0,1
[1061239329618571265],opinions_and_criticism,0,0,0,0,0,1
[1061239380436795392],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061239377106472966],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061239383926411265],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061239513601708032],affected_individuals_and_help,1,0,0,0,0,0
[1061240435266543616],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061240902562263040],emotional_support_and_prayers,0,0,1,0,0,0
[1061241122247335943],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1061241171228483586],affected_individuals_and_help,1,0,0,0,0,0
[1061241598560948225],opinions_and_criticism,0,0,0,0,0,1
[1061242206617563136],opinions_and_criticism,0,0,0,0,0,1
[1061242877358075904],emotional_support_and_prayers,0,0,1,0,0,0
[1061243123555274752],emotional_support_and_prayers,0,0,1,0,0,0
[1061243302417174528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061243363997966336],affected_individuals_and_help,1,0,0,0,0,0
[1061243390648557568],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061243591006347264],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061243746749243392],opinions_and_criticism,0,0,0,0,0,1
[1061243965318590465],irrelevant,0,0,0,0,1,0
[1061244001909641216],affected_individuals_and_help,1,0,0,0,0,0
[1061244093488078853],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061244491795963906],opinions_and_criticism,0,0,0,0,0,1
[1061244597253353472],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061244606715695105],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061244610377379841],affected_individuals_and_help,1,0,0,0,0,0
[1061244708565987328],affected_individuals_and_help,1,0,0,0,0,0
[1061244727297748992],irrelevant,0,0,0,0,1,0
[1061244835133296641],emotional_support_and_prayers,0,0,1,0,0,0
[1061244941437931520],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061245078725910529],affected_individuals_and_help,1,0,0,0,0,0
[1061245202919313408],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061245303892914176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061245564023648256],emotional_support_and_prayers,0,0,1,0,0,0
[1061245903300935681],opinions_and_criticism,0,0,0,0,0,1
[1061246292452691969],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061246643100676096],emotional_support_and_prayers,0,0,1,0,0,0
[1061246942645288962],opinions_and_criticism,0,0,0,0,0,1
[1061247167808094208],emotional_support_and_prayers,0,0,1,0,0,0
[1061247250758856704],affected_individuals_and_help,1,0,0,0,0,0
[1061247609958998022],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061247865488596993],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061248276710744070],emotional_support_and_prayers,0,0,1,0,0,0
[1061248448333254656],emotional_support_and_prayers,0,0,1,0,0,0
[1061249089306849280],emotional_support_and_prayers,0,0,1,0,0,0
[1061249143203606528],emotional_support_and_prayers,0,0,1,0,0,0
[1061249816599113734],emotional_support_and_prayers,0,0,1,0,0,0
[1061250386269532166],emotional_support_and_prayers,0,0,1,0,0,0
[1061250708408844288],affected_individuals_and_help,1,0,0,0,0,0
[1061250735009120256],affected_individuals_and_help,1,0,0,0,0,0
[1061250823945142274],affected_individuals_and_help,1,0,0,0,0,0
[1061250926663614465],emotional_support_and_prayers,0,0,1,0,0,0
[1061251338770759680],irrelevant,0,0,0,0,1,0
[1061251405116309504],affected_individuals_and_help,1,0,0,0,0,0
[1061251558225129472],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061251799435407360],irrelevant,0,0,0,0,1,0
[1061252187676913664],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061252933575208960],opinions_and_criticism,0,0,0,0,0,1
[1061253610355470337],affected_individuals_and_help,1,0,0,0,0,0
[1061253635156385792],affected_individuals_and_help,1,0,0,0,0,0
[1061253866291912704],emotional_support_and_prayers,0,0,1,0,0,0
[1061254672693059584],emotional_support_and_prayers,0,0,1,0,0,0
[1061254870282522624],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061255051178659840],affected_individuals_and_help,1,0,0,0,0,0
[1061255117352132608],opinions_and_criticism,0,0,0,0,0,1
[1061256486721073153],affected_individuals_and_help,1,0,0,0,0,0
[1061256696499265536],opinions_and_criticism,0,0,0,0,0,1
[1061256758981734400],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061256968273362944],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061257791606874112],irrelevant,0,0,0,0,1,0
[1061258095882629121],affected_individuals_and_help,1,0,0,0,0,0
[1061258153705267200],affected_individuals_and_help,1,0,0,0,0,0
[1061259693715263490],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061260031486820352],emotional_support_and_prayers,0,0,1,0,0,0
[1061260611357761541],opinions_and_criticism,0,0,0,0,0,1
[1061261003269255168],opinions_and_criticism,0,0,0,0,0,1
[1061261063818305536],opinions_and_criticism,0,0,0,0,0,1
[1061261081706938368],opinions_and_criticism,0,0,0,0,0,1
[1061261103160848385],opinions_and_criticism,0,0,0,0,0,1
[1061261171116924928],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061262343441694720],opinions_and_criticism,0,0,0,0,0,1
